Race,Driver,LapNumber,LapTime,Compound,Compound2,TyreLife,Position,Speedl1,Speedl2,SpeedFL,SpeedST,AirTemp,TrackTemp,Humidity,WindSpeed,Rainfall,RainFall2
Dutch Grand Prix,SAI,7,0 days 00:01:16.848000,MEDIUM,1,7,9,287,275,323,287,19.3,30.9,58,4.7,FALSE,0
Dutch Grand Prix,SAI,8,0 days 00:01:16.204000,MEDIUM,1,8,8,286,273,319,324,19.3,31.2,59,4.4,FALSE,0
Dutch Grand Prix,SAI,9,0 days 00:01:16.836000,MEDIUM,1,9,8,288,273,320,290,19.3,31.2,57,4.5,FALSE,0
Dutch Grand Prix,SAI,10,0 days 00:01:16.836000,MEDIUM,1,10,8,289,273,321,310,19.3,31.3,57,4.9,FALSE,0
Dutch Grand Prix,SAI,11,0 days 00:01:17.855000,MEDIUM,1,11,7,284,263,300,312,19.2,31.4,57,5.7,FALSE,0
Dutch Grand Prix,SAI,12,0 days 00:01:16.580000,MEDIUM,1,12,7,283,263,301,298,19.1,31.4,56,5.6,FALSE,0
Dutch Grand Prix,SAI,13,0 days 00:01:16.524000,MEDIUM,1,13,7,284,263,300,303,19.1,31.3,58,6,FALSE,0
Dutch Grand Prix,SAI,14,0 days 00:01:16.651000,MEDIUM,1,14,7,285,261,300,300,19.1,30.8,60,4.5,FALSE,0
Dutch Grand Prix,SAI,15,0 days 00:01:16.347000,MEDIUM,1,15,7,286,262,301,302,19,30.2,61,4.2,FALSE,0
Dutch Grand Prix,SAI,16,0 days 00:01:16.476000,MEDIUM,1,16,7,250.8706058,263,301,300,19,30.4,61,3.9,FALSE,0
Dutch Grand Prix,SAI,17,0 days 00:01:16.380000,MEDIUM,1,17,7,250.8706058,263,301,303,19,30.6,62,3.9,FALSE,0
Dutch Grand Prix,SAI,18,0 days 00:01:16.174000,MEDIUM,1,18,7,287,263,301,305,19,31.2,60,4.6,FALSE,0
Dutch Grand Prix,SAI,19,0 days 00:01:16.647000,MEDIUM,1,19,7,250.8706058,263,303,303,19.2,31.3,60,4.8,FALSE,0
Dutch Grand Prix,SAI,20,0 days 00:01:16.645000,MEDIUM,1,20,7,286,262,301,306,19.2,31.5,61,4.1,FALSE,0
Dutch Grand Prix,SAI,21,0 days 00:01:16.283000,MEDIUM,1,21,7,287,263,301,305,19.1,31.7,61,4.5,FALSE,0
Dutch Grand Prix,SAI,22,0 days 00:01:16.560000,MEDIUM,1,22,7,288,263,302,250.8706058,19.4,31.6,59,4.5,FALSE,0
Dutch Grand Prix,SAI,23,0 days 00:01:16.667000,MEDIUM,1,23,7,286,264,303,304,19.4,31.7,58,4.1,FALSE,0
Dutch Grand Prix,SAI,24,0 days 00:01:16.734000,MEDIUM,1,24,7,287,262,302,305,19.4,31.5,58,6.2,FALSE,0
Dutch Grand Prix,SAI,25,0 days 00:01:16.490000,MEDIUM,1,25,6,288,262,303,301,19.4,31.6,59,5.5,FALSE,0
Dutch Grand Prix,SAI,26,0 days 00:01:16.320000,MEDIUM,1,26,5,250.8706058,262,302,308,19.4,31.6,59,4.5,FALSE,0
Dutch Grand Prix,SAI,27,0 days 00:01:16.594000,MEDIUM,1,27,5,287,265,302,305,19.4,31.9,60,3.8,FALSE,0
Dutch Grand Prix,SAI,28,0 days 00:01:16.386000,MEDIUM,1,28,4,250.8706058,263,302,306,19.4,32,60,4.4,FALSE,0
Dutch Grand Prix,SAI,29,0 days 00:01:16.566000,MEDIUM,1,29,2,288,263,302,307,19.3,32,59,4.3,FALSE,0
Dutch Grand Prix,SAI,30,0 days 00:01:19.673000,MEDIUM,1,30,3,286,263,250.8706058,304,19.3,32,60,4.2,FALSE,0
Dutch Grand Prix,SAI,31,0 days 00:01:34.918000,HARD,3,1,8,287,265,317,250.8706058,19.3,31.9,60,5.9,FALSE,0
Dutch Grand Prix,SAI,32,0 days 00:01:15.843000,HARD,3,2,8,286,265,301,310,19.4,32,60,4.8,FALSE,0
Dutch Grand Prix,SAI,33,0 days 00:01:15.228000,HARD,3,3,7,250.8706058,265,302,302,19.4,32,60,4.6,FALSE,0
Dutch Grand Prix,SAI,34,0 days 00:01:14.872000,HARD,3,4,7,287,265,303,303,19.5,32,59,6,FALSE,0
Dutch Grand Prix,SAI,35,0 days 00:01:14.807000,HARD,3,5,7,250.8706058,265,303,308,19.4,32,58,5.6,FALSE,0
Dutch Grand Prix,SAI,36,0 days 00:01:14.739000,HARD,3,6,7,289,265,303,307,19.3,32.1,58,5.4,FALSE,0
Dutch Grand Prix,SAI,37,0 days 00:01:14.701000,HARD,3,7,7,288,266,303,309,19.3,31.9,56,4.6,FALSE,0
Dutch Grand Prix,SAI,38,0 days 00:01:14.719000,HARD,3,8,7,287,266,303,250.8706058,19.4,31.9,57,4.4,FALSE,0
Dutch Grand Prix,SAI,39,0 days 00:01:14.943000,HARD,3,9,7,288,266,305,307,19.4,32.1,58,4.5,FALSE,0
Dutch Grand Prix,SAI,40,0 days 00:01:14.117000,HARD,3,10,7,289,276,319,311,19.5,32.1,59,4.2,FALSE,0
Dutch Grand Prix,SAI,41,0 days 00:01:14.768000,HARD,3,11,7,250.8706058,275,320,318,19.5,31.8,58,3.7,FALSE,0
Dutch Grand Prix,SAI,42,0 days 00:01:14.985000,HARD,3,12,7,292,274,319,310,19.5,31.6,58,4.6,FALSE,0
Dutch Grand Prix,SAI,43,0 days 00:01:14.671000,HARD,3,13,7,289,276,322,317,19.4,31.6,57,4.4,FALSE,0
Dutch Grand Prix,SAI,44,0 days 00:01:14.952000,HARD,3,14,7,291,276,324,316,19.3,31.8,57,4.9,FALSE,0
Dutch Grand Prix,SAI,45,0 days 00:01:15.143000,HARD,3,15,7,290,277,324,307,19.4,31.8,57,4.6,FALSE,0
Dutch Grand Prix,SAI,46,0 days 00:01:15.060000,HARD,3,16,7,250.8706058,276,324,309,19.3,32.1,56,4.4,FALSE,0
Dutch Grand Prix,SAI,47,0 days 00:01:15.105000,HARD,3,17,6,286,265,303,335,19.3,32.1,56,4.7,FALSE,0
Dutch Grand Prix,SAI,48,0 days 00:01:15.431000,HARD,3,18,6,289,264,303,305,19.2,32.3,57,3.8,FALSE,0
Dutch Grand Prix,SAI,49,0 days 00:01:15.023000,HARD,3,19,6,250.8706058,265,303,308,19.2,32.3,58,4.6,FALSE,0
Dutch Grand Prix,SAI,50,0 days 00:01:14.962000,HARD,3,20,6,288,265,305,307,19.2,32.1,59,4.6,FALSE,0
Dutch Grand Prix,SAI,51,0 days 00:01:14.972000,HARD,3,21,6,290,265,305,250.8706058,19.3,32.3,55,5.2,FALSE,0
Dutch Grand Prix,SAI,52,0 days 00:01:14.831000,HARD,3,22,6,289,267,306,308,19.3,32.3,56,4.9,FALSE,0
Dutch Grand Prix,SAI,53,0 days 00:01:14.848000,HARD,3,23,6,290,266,307,310,19.3,32.4,57,5.1,FALSE,0
Dutch Grand Prix,SAI,54,0 days 00:01:15.149000,HARD,3,24,5,250.8706058,277,321,250.8706058,19.3,32.4,56,4.6,FALSE,0
Dutch Grand Prix,SAI,55,0 days 00:01:15.343000,HARD,3,25,5,289,273,307,320,19.3,31.9,58,4.4,FALSE,0
Dutch Grand Prix,SAI,56,0 days 00:01:15.132000,HARD,3,26,5,250.8706058,273,303,309,19.4,31.9,57,5.8,FALSE,0
Dutch Grand Prix,SAI,57,0 days 00:01:14.652000,HARD,3,27,5,288,265,303,308,19.4,32.1,59,4.4,FALSE,0
Dutch Grand Prix,SAI,58,0 days 00:01:14.507000,HARD,3,28,5,289,264,303,250.8706058,19.4,32.1,57,4.2,FALSE,0
Dutch Grand Prix,SAI,59,0 days 00:01:14.488000,HARD,3,29,5,250.8706058,266,302,305,19.4,32.1,57,4.2,FALSE,0
Dutch Grand Prix,SAI,60,0 days 00:01:14.865000,HARD,3,30,5,288,266,304,307,19.5,32.1,57,5.2,FALSE,0
Dutch Grand Prix,SAI,61,0 days 00:01:15.244000,HARD,3,31,5,289,264,305,308,19.5,32.3,56,4.7,FALSE,0
Dutch Grand Prix,SAI,62,0 days 00:01:15.078000,HARD,3,32,5,290,266,304,311,19.5,32.2,58,5.1,FALSE,0
Dutch Grand Prix,SAI,63,0 days 00:01:14.817000,HARD,3,33,5,250.8706058,265,302,307,19.6,32,58,5.3,FALSE,0
Dutch Grand Prix,SAI,64,0 days 00:01:14.605000,HARD,3,34,5,291,267,302,308,19.6,32.1,56,5.2,FALSE,0
Dutch Grand Prix,SAI,65,0 days 00:01:14.672000,HARD,3,35,5,289,265,304,306,19.6,31.8,55,3.9,FALSE,0
Dutch Grand Prix,SAI,66,0 days 00:01:14.750000,HARD,3,36,5,290,264,305,308,19.5,31.7,56,4.2,FALSE,0
Dutch Grand Prix,SAI,67,0 days 00:01:15.098000,HARD,3,37,5,289,266,305,311,19.4,31.7,56,4,FALSE,0
Dutch Grand Prix,SAI,68,0 days 00:01:15.051000,HARD,3,38,5,291,265,305,307,19.3,31.8,55,4.7,FALSE,0
Dutch Grand Prix,SAI,69,0 days 00:01:15.130000,HARD,3,39,5,250.8706058,266,305,311,19.3,31.8,57,4.3,FALSE,0
Dutch Grand Prix,SAI,70,0 days 00:01:15.101000,HARD,3,40,5,285,267,303,309,19.3,31.8,57,4.3,FALSE,0
Dutch Grand Prix,SAI,71,0 days 00:01:14.442000,HARD,3,41,5,290,266,303,250.8706058,19.3,31.8,57,4.3,FALSE,0
Dutch Grand Prix,SAI,72,0 days 00:01:14.631000,HARD,3,42,5,289,266,306,307,19.3,31.8,57,4.3,FALSE,0
Italian Grand Prix,SAI,1,0 days 00:01:29.345000,MEDIUM,1,1,4,322,316,315,299,33.8,51.3,32,1.9,FALSE,0
Italian Grand Prix,SAI,2,0 days 00:01:25.731000,MEDIUM,1,2,4,318,333,313,331,33.8,50.4,30,0.7,FALSE,0
Italian Grand Prix,SAI,3,0 days 00:01:25.358000,MEDIUM,1,3,4,317,328,312,337,33.7,50.6,30,2.3,FALSE,0
Italian Grand Prix,SAI,4,0 days 00:01:25.086000,MEDIUM,1,4,4,316,329,311,339,33.7,50.7,30,2.3,FALSE,0
Italian Grand Prix,SAI,5,0 days 00:01:25.006000,MEDIUM,1,5,4,325,325,312,333,33.7,50.6,31,1.8,FALSE,0
Italian Grand Prix,SAI,6,0 days 00:01:24.642000,MEDIUM,1,6,4,313,328,313,324,33.5,50.2,31,2,FALSE,0
Italian Grand Prix,SAI,7,0 days 00:01:24.715000,MEDIUM,1,7,4,253.5970657,326,312,333,33.4,49.5,32,0.6,FALSE,0
Italian Grand Prix,SAI,8,0 days 00:01:24.870000,MEDIUM,1,8,4,253.5970657,318,313,325,33.3,49.5,32,1,FALSE,0
Italian Grand Prix,SAI,9,0 days 00:01:24.774000,MEDIUM,1,9,4,315,319,311,324,33.3,48.7,31,1.2,FALSE,0
Italian Grand Prix,SAI,10,0 days 00:01:24.684000,MEDIUM,1,10,4,253.5970657,319,311,253.5970657,33.3,48.6,31,1.8,FALSE,0
Italian Grand Prix,SAI,11,0 days 00:01:25.066000,MEDIUM,1,11,4,314,317,312,323,33.2,47.7,31,1.6,FALSE,0
Italian Grand Prix,SAI,12,0 days 00:01:25.276000,MEDIUM,1,12,4,253.5970657,317,310,322,33.1,47.6,32,1,FALSE,0
Italian Grand Prix,SAI,13,0 days 00:01:25.423000,MEDIUM,1,13,4,311,317,311,320,33,47.6,31,1.3,FALSE,0
Italian Grand Prix,SAI,14,0 days 00:01:25.234000,MEDIUM,1,14,3,313,318,311,322,32.9,48,31,2.3,FALSE,0
Italian Grand Prix,SAI,15,0 days 00:01:25.183000,MEDIUM,1,15,2,253.5970657,316,310,320,32.9,47.9,31,1.9,FALSE,0
Italian Grand Prix,SAI,16,0 days 00:01:25.341000,MEDIUM,1,16,2,253.5970657,315,310,319,32.8,47.8,30,1.9,FALSE,0
Italian Grand Prix,SAI,17,0 days 00:01:25.407000,MEDIUM,1,17,1,311,314,309,317,32.9,47.5,31,1.4,FALSE,0
Italian Grand Prix,SAI,18,0 days 00:01:25.678000,MEDIUM,1,18,1,253.5970657,314,310,253.5970657,32.8,47,31,1.3,FALSE,0
Italian Grand Prix,SAI,19,0 days 00:01:30.388000,MEDIUM,1,19,2,253.5970657,314,253.5970657,253.5970657,32.8,46.8,31,1.1,FALSE,0
Italian Grand Prix,SAI,20,0 days 00:01:44.811000,HARD,3,1,6,309,313,311,281,32.8,46.5,31,2.2,FALSE,0
Italian Grand Prix,SAI,21,0 days 00:01:24.499000,HARD,3,2,6,311,313,311,318,32.8,46.3,32,1.8,FALSE,0
Italian Grand Prix,SAI,22,0 days 00:01:24.226000,HARD,3,3,6,312,314,312,319,32.7,46.1,31,1.5,FALSE,0
Italian Grand Prix,SAI,23,0 days 00:01:24.557000,HARD,3,4,5,313,314,311,253.5970657,32.6,45.9,31,1.2,FALSE,0
Italian Grand Prix,SAI,24,0 days 00:01:23.682000,HARD,3,5,4,311,314,312,253.5970657,32.6,45.7,31,1.6,FALSE,0
Italian Grand Prix,SAI,25,0 days 00:01:23.687000,HARD,3,6,4,253.5970657,315,312,320,32.6,45.8,31,1.7,FALSE,0
Italian Grand Prix,SAI,26,0 days 00:01:23.503000,HARD,3,7,4,312,315,313,253.5970657,32.7,45.5,31,2.2,FALSE,0
Italian Grand Prix,SAI,27,0 days 00:01:23.503000,HARD,3,8,4,314,318,312,321,32.5,45.3,31,1.8,FALSE,0
Italian Grand Prix,SAI,28,0 days 00:01:23.751000,HARD,3,9,4,313,316,313,253.5970657,32.5,45.3,31,1.5,FALSE,0
Italian Grand Prix,SAI,29,0 days 00:01:23.473000,HARD,3,10,4,253.5970657,317,313,320,32.5,46.2,32,2.4,FALSE,0
Italian Grand Prix,SAI,30,0 days 00:01:23.584000,HARD,3,11,4,312,315,313,318,32.5,46.1,32,2.1,FALSE,0
Italian Grand Prix,SAI,31,0 days 00:01:23.330000,HARD,3,12,4,313,317,313,320,32.4,45.9,32,1.3,FALSE,0
Italian Grand Prix,SAI,32,0 days 00:01:23.354000,HARD,3,13,4,253.5970657,317,313,253.5970657,32.5,45.7,32,1.4,FALSE,0
Italian Grand Prix,SAI,33,0 days 00:01:23.412000,HARD,3,14,3,253.5970657,316,314,253.5970657,32.7,45.7,32,1.3,FALSE,0
Italian Grand Prix,SAI,34,0 days 00:01:23.285000,HARD,3,15,3,253.5970657,317,314,253.5970657,32.7,45.5,32,1.7,FALSE,0
Italian Grand Prix,SAI,35,0 days 00:01:23.334000,HARD,3,16,3,312,316,314,253.5970657,32.6,45.4,32,1.3,FALSE,0
Italian Grand Prix,SAI,36,0 days 00:01:23.270000,HARD,3,17,3,314,317,313,253.5970657,32.5,45.4,32,1.2,FALSE,0
Italian Grand Prix,SAI,37,0 days 00:01:23.290000,HARD,3,18,3,253.5970657,318,313,322,32.5,45.2,32,1.1,FALSE,0
Italian Grand Prix,SAI,38,0 days 00:01:23.551000,HARD,3,19,3,315,318,314,253.5970657,32.5,45,31,1.4,FALSE,0
Italian Grand Prix,SAI,39,0 days 00:01:23.809000,HARD,3,20,2,318,322,314,325,32.5,44.9,31,1.7,FALSE,0
Italian Grand Prix,SAI,40,0 days 00:01:23.803000,HARD,3,21,2,312,316,314,319,32.5,44.7,32,1.5,FALSE,0
Italian Grand Prix,SAI,41,0 days 00:01:23.337000,HARD,3,22,2,315,320,315,323,32.5,44.7,32,1.6,FALSE,0
Italian Grand Prix,SAI,42,0 days 00:01:23.838000,HARD,3,23,2,314,318,313,253.5970657,32.4,44.5,32,1.3,FALSE,0
Italian Grand Prix,SAI,43,0 days 00:01:23.793000,HARD,3,24,2,316,330,314,324,32.5,44.9,32,1.1,FALSE,0
Italian Grand Prix,SAI,44,0 days 00:01:23.931000,HARD,3,25,2,315,331,317,323,32.4,44.9,32,1.5,FALSE,0
Italian Grand Prix,SAI,45,0 days 00:01:25.113000,HARD,3,26,3,325,319,316,330,32.3,44.6,33,1.6,FALSE,0
Italian Grand Prix,SAI,46,0 days 00:01:24.001000,HARD,3,27,3,314,316,315,332,32.3,44.6,32,1.3,FALSE,0
Italian Grand Prix,SAI,47,0 days 00:01:24.090000,HARD,3,28,3,312,327,311,340,32.4,44.4,32,1.3,FALSE,0
Italian Grand Prix,SAI,48,0 days 00:01:24.939000,HARD,3,29,4,314,316,315,316,32.3,44.2,32,1.8,FALSE,0
Italian Grand Prix,SAI,49,0 days 00:01:23.921000,HARD,3,30,4,312,316,315,319,32.3,44.2,33,1.1,FALSE,0
Italian Grand Prix,SAI,50,0 days 00:01:23.769000,HARD,3,31,4,314,317,315,320,32.3,44.1,32,1.6,FALSE,0
Italian Grand Prix,SAI,51,0 days 00:01:23.754000,HARD,3,32,4,315,317,314,322,32.3,44.1,33,1.2,FALSE,0
